Version;Order_ID;Date;Store;Store_ID;Longitude;Latitude;City_ID;City;Product_ID;Price;Quantity_Sold;Original_Sales_Price;Discount_Percent;Discount;Sales_Revenue;Gross_Margin
Actuals;15704;31-1-2012;Owens (Ow4);ST796;-87,9286553;42,17970421;CT533;SCHAUMBURG;PDS75;2,19;296;649,05;0,30;192,38;456,67;114,17
Actuals;3126;26-11-2014;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS54;2,86;92;262,74;0,09;24,09;238,64;59,66
Actuals;6587;24-3-2014;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS75;3,59;140;502,38;0,14;70,33;432,05;116,65
Actuals;10049;22-7-2013;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS75;2,83;150;424,13;0,15;63,62;360,51;97,34
Actuals;10315;2-7-2013;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS75;3,65;250;913,71;0,25;228,43;685,28;233,00
Actuals;11192;28-2-2013;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS75;3,17;132;417,84;0,13;55,03;362,81;65,31
Actuals;11686;24-12-2012;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS72;6,11;59;360,69;0,06;21,17;339,52;91,67
Actuals;15186;6-10-2012;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS54;3,47;308;1067,71;0,31;328,85;738,86;162,55
Actuals;27087;31-7-2012;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS75;2,66;10;26,57;0,01;0,27;26,30;13,15
Actuals;15181;6-3-2012;Owens (Ow3);ST791;-87,9447052;42,14474168;CT21;ARLINGTON HEIGHTS;PDS75;2,59;240;622,37;0,24;149,37;473,00;203,39
Actuals;17048;29-10-2014;Owens (Ow1);ST784;-88,0753403;42,11102756;CT21;ARLINGTON HEIGHTS;PDS56;2,95;240;708,65;0,24;170,08;538,58;123,87
Actuals;4412;31-8-2014;Owens (Ow1);ST784;-88,0753403;42,11102756;CT21;ARLINGTON HEIGHTS;PDS54;4,13;140;578,09;0,14;80,93;497,16;119,32
Actuals;21046;27-8-2014;Owens (Ow1);ST784;-88,0753403;42,11102756;CT21;ARLINGTON HEIGHTS;PDS54;3,67;521;1910,29;0,52;995,53;914,76;201,25
Actuals;6161;23-4-2014;Owens (Ow1);ST784;-88,0753403;42,11102756;CT21;ARLINGTON HEIGHTS;PDS75;3,73;272;1014,00;0,27;275,81;738,19;132,87
Actuals;12066;24-11-2012;Owens (Ow1);ST784;-88,0753403;42,11102756;CT21;ARLINGTON HEIGHTS;PDS75;2,30;120;276,47;0,12;33,18;243,29;87,59
Actuals;25974;26-10-2012;Owens (Ow1);ST784;-88,0753403;42,11102756;CT21;ARLINGTON HEIGHTS;PDS72;2,78;284;789,19;0,28;224,13;565,06;197,77
Actuals;14866;29-9-2012;Owens (Ow1);ST784;-88,0753403;42,11102756;CT21;ARLINGTON HEIGHTS;PDS75;3,26;383;1250,37;0,38;478,27;772,10;177,58
Actuals;15250;2-3-2012;Owens (Ow1);ST784;-88,0753403;42,11102756;CT21;ARLINGTON HEIGHTS;PDS75;3,42;120;409,95;0,12;49,19;360,76;122,66
Actuals;8314;30-10-2013;Hollywood Store (HS12);ST783;-88,0667344;42,10072256;CT533;SCHAUMBURG;PDS54;4,21;194;816,95;0,19;158,49;658,46;85,60
Actuals;24330;30-4-2013;Hollywood Store (HS12);ST783;-88,0667344;42,10072256;CT533;SCHAUMBURG;PDS75;3,11;310;963,85;0,31;298,79;665,06;206,17
Actuals;25910;30-10-2012;Hollywood Store (HS12);ST783;-88,0667344;42,10072256;CT533;SCHAUMBURG;PDS72;3,09;280;864,84;0,28;241,98;622,86;205,54
Actuals;13033;9-9-2012;Hollywood Store (HS12);ST783;-88,0667344;42,10072256;CT533;SCHAUMBURG;PDS54;3,09;350;1081,05;0,35;378,15;702,90;288,19
Actuals;13163;31-8-2012;Hollywood Store (HS12);ST783;-88,0667344;42,10072256;CT533;SCHAUMBURG;PDS56;2,78;250;694,71;0,25;173,75;520,95;177,12
Actuals;26767;28-8-2012;Hollywood Store (HS12);ST783;-88,0667344;42,10072256;CT533;SCHAUMBURG;PDS75;2,95;370;1089,76;0,37;403,21;686,55;226,56
Actuals;15063;15-8-2012;Hollywood Store (HS12);ST783;-88,0667344;42,10072256;CT533;SCHAUMBURG;PDS75;3,59;396;1422,01;0,40;562,65;859,35;180,46
Actuals;14946;23-3-2012;Hollywood Store (HS12);ST783;-88,0667344;42,10072256;CT533;SCHAUMBURG;PDS75;2,59;230;596,44;0,23;137,18;459,26;238,81
Actuals;2650;27-12-2014;Hollywood Store (HS13);ST831;-86,0862808;42,06804744;CT149;DOWAGIAC;PDS56;3,19;40;127,48;0,04;5,10;122,38;42,83
Actuals;20357;11-3-2014;Hollywood Store (HS13);ST831;-86,0862808;42,06804744;CT149;DOWAGIAC;PDS56;3,11;220;684,02;0,22;150,49;533,54;181,40
Actuals;12858;25-9-2012;Hollywood Store (HS13);ST831;-86,0862808;42,06804744;CT149;DOWAGIAC;PDS72;3,98;290;1155,37;0,29;335,06;820,31;147,66
Actuals;18669;14-7-2014;Rohits (ROH1);ST1070;-71,0078833;42,02625798;CT451;PEMBROKE;PDS56;2,95;290;854,13;0,29;247,70;606,44;224,38
Actuals;23840;4-7-2013;Rohits (ROH1);ST1070;-71,0078833;42,02625798;CT451;PEMBROKE;PDS72;5,56;40;222,30;0,04;8,89;213,41;89,63
Actuals;10634;21-5-2013;Rohits (ROH1);ST1070;-71,0078833;42,02625798;CT451;PEMBROKE;PDS56;3,69;98;361,67;0,10;35,44;326,23;120,71
Actuals;2841;13-12-2014;Hollywood Store (HS10);ST773;-88,1874511;41,98249579;CT533;SCHAUMBURG;PDS72;2,66;96;255,07;0,10;24,49;230,58;83,01
Actuals;18255;10-8-2014;Hollywood Store (HS10);ST773;-88,1874511;41,98249579;CT533;SCHAUMBURG;PDS75;2,95;250;736,32;0,25;184,08;552,24;193,28
Actuals;22998;7-9-2013;Hollywood Store (HS10);ST773;-88,1874511;41,98249579;CT533;SCHAUMBURG;PDS56;3,84;451;1731,66;0,45;781,15;950,51;161,59
Actuals;25537;30-11-2012;Hollywood Store (HS10);ST773;-88,1874511;41,98249579;CT533;SCHAUMBURG;PDS75;3,42;100;341,63;0,10;34,16;307,47;95,31
Actuals;12439;23-10-2012;Hollywood Store (HS10);ST773;-88,1874511;41,98249579;CT533;SCHAUMBURG;PDS75;3,33;290;966,65;0,29;280,33;686,32;247,07
Actuals;26348;30-9-2012;Hollywood Store (HS10);ST773;-88,1874511;41,98249579;CT533;SCHAUMBURG;PDS54;2,82;50;140,92;0,05;7,05;133,87;61,58
Actuals;14067;15-9-2012;Hollywood Store (HS10);ST773;-88,1874511;41,98249579;CT533;SCHAUMBURG;PDS54;3,84;281;1078,93;0,28;303,29;775,64;69,81
Actuals;1737;28-2-2012;Hollywood Store (HS10);ST773;-88,1874511;41,98249579;CT533;SCHAUMBURG;PDS75;2,83;120;339,31;0,12;40,72;298,59;80,62
Actuals;16126;31-12-2014;Hollywood Store (HS9);ST770;-88,1420686;41,89451822;CT533;SCHAUMBURG;PDS75;3,95;60;236,88;0,06;14,21;222,67;73,48
Actuals;3645;19-10-2014;Hollywood Store (HS9);ST770;-88,1420686;41,89451822;CT533;SCHAUMBURG;PDS75;3,05;35;106,66;0,03;3,71;102,95;26,77
Actuals;21722;13-12-2013;Hollywood Store (HS9);ST770;-88,1420686;41,89451822;CT533;SCHAUMBURG;PDS54;3,26;222;724,71;0,22;160,52;564,19;135,41
Actuals;22028;21-11-2013;Hollywood Store (HS9);ST770;-88,1420686;41,89451822;CT533;SCHAUMBURG;PDS56;3,26;373;1217,72;0,37;453,60;764,12;221,59
Actuals;727;22-5-2012;Hollywood Store (HS9);ST770;-88,1420686;41,89451822;CT533;SCHAUMBURG;PDS56;3,04;426;1297,06;0,43;552,55;744,51;186,13
Actuals;1016;23-4-2012;Hollywood Store (HS9);ST770;-88,1420686;41,89451822;CT533;SCHAUMBURG;PDS72;2,95;240;706,87;0,24;169,65;537,22;161,17
Actuals;1474;16-3-2012;Hollywood Store (HS9);ST770;-88,1420686;41,89451822;CT533;SCHAUMBURG;PDS75;2,30;30;69,12;0,03;2,07;67,04;22,12
Actuals;15516;14-2-2012;Hollywood Store (HS9);ST770;-88,1420686;41,89451822;CT533;SCHAUMBURG;PDS75;3,52;135;475,03;0,14;64,20;410,83;61,62
Actuals;9162;30-9-2013;Rohits (ROH3);ST109;-123,4040539;41,76483399;CT234;HAPPY CAMP;PDS75;3,69;100;369,06;0,10;36,91;332,15;142,82
Actuals;23533;29-7-2013;Rohits (ROH3);ST109;-123,4040539;41,76483399;CT234;HAPPY CAMP;PDS56;2,66;100;265,70;0,10;26,57;239,13;119,56
Actuals;10513;6-6-2013;Rohits (ROH3);ST109;-123,4040539;41,76483399;CT234;HAPPY CAMP;PDS54;3,69;90;332,15;0,09;29,89;302,26;157,17
Actuals;14264;25-10-2012;Rohits (ROH3);ST109;-123,4040539;41,76483399;CT234;HAPPY CAMP;PDS75;3,70;404;1495,31;0,40;603,80;891,50;196,13
Actuals;26657;4-9-2012;Rohits (ROH3);ST109;-123,4040539;41,76483399;CT234;HAPPY CAMP;PDS54;3,69;148;546,20;0,15;80,84;465,36;200,11
Actuals;449;19-6-2012;Rohits (ROH3);ST109;-123,4040539;41,76483399;CT234;HAPPY CAMP;PDS75;2,60;170;441,73;0,17;75,09;366,64;197,98
Actuals;7757;7-9-2014;Tammers (TAM4);ST1064;-70,8938734;41,69897857;CT597;WAREHAM;PDS75;4,01;280;1122,96;0,28;314,43;808,53;145,54
Actuals;18290;7-8-2014;Tammers (TAM4);ST1064;-70,8938734;41,69897857;CT597;WAREHAM;PDS56;3,09;360;1111,94;0,36;400,07;711,86;270,51
Actuals;18715;11-7-2014;Tammers (TAM4);ST1064;-70,8938734;41,69897857;CT597;WAREHAM;PDS75;4,01;250;1002,64;0,25;250,66;751,98;150,40
Actuals;5345;5-10-2014;Tammers (TAM4);ST1064;-70,8938734;41,69897857;CT597;WAREHAM;PDS72;4,01;180;721,90;0,18;129,94;591,96;112,47
Actuals;6806;10-3-2014;Tammers (TAM4);ST1064;-70,8938734;41,69897857;CT597;WAREHAM;PDS54;2,66;40;106,28;0,04;4,25;102,03;53,05
Actuals;9406;10-9-2013;Tammers (TAM4);ST1064;-70,8938734;41,69897857;CT597;WAREHAM;PDS75;5,56;40;222,30;0,04;8,89;213,41;102,44
Actuals;12404;26-10-2012;Tammers (TAM4);ST1064;-70,8938734;41,69897857;CT597;WAREHAM;PDS54;3,95;70;276,36;0,07;19,35;257,02;97,67
Actuals;14568;24-4-2012;Tammers (TAM4);ST1064;-70,8938734;41,69897857;CT597;WAREHAM;PDS54;2,83;130;367,58;0,13;47,79;319,80;99,14
Actuals;17552;28-9-2014;Hollywood Store (HS7);ST762;-87,7629102;41,26815846;CT66;BOURBONNAIS;PDS75;2,78;274;761,40;0,27;208,62;552,78;221,11
Actuals;5265;4-7-2014;Hollywood Store (HS7);ST762;-87,7629102;41,26815846;CT66;BOURBONNAIS;PDS56;3,08;205;631,82;0,21;129,56;502,26;75,34
Actuals;20028;31-3-2014;Hollywood Store (HS7);ST762;-87,7629102;41,26815846;CT66;BOURBONNAIS;PDS54;3,17;110;348,20;0,11;38,30;309,90;108,46
Actuals;21661;16-12-2013;Hollywood Store (HS7);ST762;-87,7629102;41,26815846;CT66;BOURBONNAIS;PDS75;2,65;190;502,84;0,19;95,54;407,30;207,72
Actuals;9170;30-9-2013;Hollywood Store (HS7);ST762;-87,7629102;41,26815846;CT66;BOURBONNAIS;PDS56;3,83;300;1149,24;0,30;344,77;804,47;217,21
Actuals;8327;27-9-2013;Hollywood Store (HS7);ST762;-87,7629102;41,26815846;CT66;BOURBONNAIS;PDS72;3,33;340;1133,31;0,34;385,33;747,98;239,35
Actuals;10502;8-6-2013;Hollywood Store (HS7);ST762;-87,7629102;41,26815846;CT66;BOURBONNAIS;PDS75;2,96;160;473,32;0,16;75,73;397,59;155,06
Actuals;14390;9-5-2012;Hollywood Store (HS7);ST762;-87,7629102;41,26815846;CT66;BOURBONNAIS;PDS75;2,19;340;745,53;0,34;253,48;492,05;123,01
Actuals;17728;16-9-2014;Tammers (TAM1);ST985;-74,0540591;41,08834948;CT214;GLEN ROCK;PDS54;3,33;300;999,98;0,30;299,99;699,99;272,99
Actuals;19533;8-5-2014;Tammers (TAM1);ST985;-74,0540591;41,08834948;CT214;GLEN ROCK;PDS54;3,65;210;767,52;0,21;161,18;606,34;218,28
Actuals;25355;16-12-2012;Tammers (TAM1);ST985;-74,0540591;41,08834948;CT214;GLEN ROCK;PDS75;3,02;80;241,39;0,08;19,31;222,08;64,40
Actuals;13239;24-8-2012;Tammers (TAM1);ST985;-74,0540591;41,08834948;CT214;GLEN ROCK;PDS56;3,04;306;931,69;0,31;285,10;646,59;168,11
Actuals;26809;24-8-2012;Tammers (TAM1);ST985;-74,0540591;41,08834948;CT214;GLEN ROCK;PDS54;2,86;92;262,74;0,09;24,09;238,64;40,57
Actuals;375;28-6-2012;Tammers (TAM1);ST985;-74,0540591;41,08834948;CT214;GLEN ROCK;PDS75;2,60;150;389,76;0,15;58,46;331,30;162,34
Actuals;14951;22-3-2012;Tammers (TAM1);ST985;-74,0540591;41,08834948;CT214;GLEN ROCK;PDS72;2,66;20;53,14;0,02;1,06;52,08;27,08
Actuals;5714;2-10-2014;Tammers (TAM2);ST991;-73,3347604;41,04357664;CT69;BRIDGEPORT;PDS72;4,01;320;1283,38;0,32;410,68;872,70;183,27
Actuals;8476;20-9-2013;Tammers (TAM2);ST991;-73,3347604;41,04357664;CT69;BRIDGEPORT;PDS56;3,70;434;1606,34;0,43;696,83;909,51;227,38
Actuals;19015;24-6-2014;Hollywood Store (HS19);ST950;-74,2157424;40,89150092;CT214;GLEN ROCK;PDS56;2,95;360;1060,30;0,36;381,71;678,60;217,15
Actuals;6085;29-4-2014;Hollywood Store (HS19);ST950;-74,2157424;40,89150092;CT214;GLEN ROCK;PDS54;3,25;157;510,36;0,16;80,28;430,08;81,71
Actuals;22899;16-9-2013;Hollywood Store (HS19);ST950;-74,2157424;40,89150092;CT214;GLEN ROCK;PDS75;3,01;293;882,45;0,29;258,47;623,98;81,12
Actuals;23717;14-8-2013;Hollywood Store (HS19);ST950;-74,2157424;40,89150092;CT214;GLEN ROCK;PDS72;3,70;414;1532,32;0,41;634,07;898,25;161,68
Actuals;24750;1-3-2013;Hollywood Store (HS19);ST950;-74,2157424;40,89150092;CT214;GLEN ROCK;PDS56;2,19;346;758,69;0,35;262,81;495,88;89,26
Actuals;12506;19-10-2012;Hollywood Store (HS19);ST950;-74,2157424;40,89150092;CT214;GLEN ROCK;PDS54;3,02;30;90,52;0,03;2,72;87,80;21,95
Actuals;17982;31-8-2014;Hollywood Store (HS17);ST942;-74,7757775;40,84254852;CT301;LAKE HOPATCONG;PDS54;2,19;336;736,76;0,34;247,85;488,91;122,23
Actuals;20363;10-3-2014;Hollywood Store (HS17);ST942;-74,7757775;40,84254852;CT301;LAKE HOPATCONG;PDS72;4,11;65;266,89;0,07;17,45;249,43;62,36
Actuals;9056;7-10-2013;Hollywood Store (HS18);ST943;-74,3550759;40,57173518;CT153;EAST BRUNSWICK;PDS56;3,45;310;1068,98;0,31;331,38;737,60;280,29
Actuals;1360;25-9-2012;Hollywood Store (HS18);ST943;-74,3550759;40,57173518;CT153;EAST BRUNSWICK;PDS72;3,47;338;1171,71;0,34;396,04;775,67;209,43
Actuals;4868;31-7-2014;Hollywood Store (HS11);ST782;-85,8862133;39,89041859;CT260;INDIANAPOLIS;PDS56;3,65;300;1096,45;0,30;328,94;767,52;260,96
Actuals;19561;5-5-2014;Hollywood Store (HS11);ST782;-85,8862133;39,89041859;CT260;INDIANAPOLIS;PDS75;5,67;72;408,15;0,07;29,26;378,89;159,13
Actuals;22409;23-10-2013;Hollywood Store (HS11);ST782;-85,8862133;39,89041859;CT260;INDIANAPOLIS;PDS54;2,86;310;886,06;0,31;274,62;611,44;177,32
Actuals;12200;10-9-2012;Hollywood Store (HS11);ST782;-85,8862133;39,89041859;CT260;INDIANAPOLIS;PDS72;3,65;360;1315,74;0,36;473,67;842,08;244,20
Actuals;145;14-7-2012;Hollywood Store (HS11);ST782;-85,8862133;39,89041859;CT260;INDIANAPOLIS;PDS75;2,70;442;1192,05;0,44;526,59;665,46;186,33
Actuals;13976;24-6-2012;Hollywood Store (HS11);ST782;-85,8862133;39,89041859;CT260;INDIANAPOLIS;PDS75;3,05;85;259,04;0,08;21,97;237,07;61,64
Actuals;2080;2-2-2012;Hollywood Store (HS11);ST782;-85,8862133;39,89041859;CT260;INDIANAPOLIS;PDS54;3,42;130;444,12;0,13;57,74;386,38;104,32
Actuals;2455;7-1-2012;Hollywood Store (HS11);ST782;-85,8862133;39,89041859;CT260;INDIANAPOLIS;PDS75;2,65;170;449,91;0,17;76,48;373,42;194,18
Actuals;2813;16-12-2014;Hollywood Store (HS8);ST763;-86,2778415;39,79072384;CT88;CARMEL;PDS75;3,95;40;157,92;0,04;6,32;151,60;60,64
Actuals;7289;7-10-2014;Hollywood Store (HS8);ST763;-86,2778415;39,79072384;CT88;CARMEL;PDS75;3,59;370;1329,58;0,37;491,94;837,63;209,41
Actuals;5431;25-8-2014;Hollywood Store (HS8);ST763;-86,2778415;39,79072384;CT88;CARMEL;PDS75;3,26;313;1021,84;0,31;319,32;702,51;168,60
Actuals;5820;24-5-2014;Hollywood Store (HS8);ST763;-86,2778415;39,79072384;CT88;CARMEL;PDS54;3,42;70;239,14;0,07;16,74;222,40;62,27
Actuals;6579;24-3-2014;Hollywood Store (HS8);ST763;-86,2778415;39,79072384;CT88;CARMEL;PDS54;3,48;124;432,09;0,12;53,75;378,34;56,75
Actuals;7814;3-1-2014;Hollywood Store (HS8);ST763;-86,2778415;39,79072384;CT88;CARMEL;PDS72;3,65;240;877,16;0,24;210,52;666,64;239,99
Actuals;15411;24-2-2012;Hollywood Store (HS8);ST763;-86,2778415;39,79072384;CT88;CARMEL;PDS75;2,37;75;177,98;0,08;13,42;164,56;36,20
Actuals;6947;2-9-2014;White Leaf (WL8);ST585;-95,030017;39,6695944;CT510;SAINT JOSEPH;PDS75;3,19;130;414,30;0,13;53,86;360,44;108,13
Actuals;5283;3-7-2014;White Leaf (WL8);ST585;-95,030017;39,6695944;CT510;SAINT JOSEPH;PDS75;3,33;260;866,65;0,26;225,33;641,32;250,11
Actuals;8676;2-10-2013;White Leaf (WL8);ST585;-95,030017;39,6695944;CT510;SAINT JOSEPH;PDS72;3,83;350;1340,78;0,35;469,27;871,50;183,02
Actuals;9857;4-8-2013;White Leaf (WL8);ST585;-95,030017;39,6695944;CT510;SAINT JOSEPH;PDS72;3,59;380;1365,51;0,38;518,89;846,62;203,19
Actuals;11826;13-12-2012;White Leaf (WL8);ST585;-95,030017;39,6695944;CT510;SAINT JOSEPH;PDS56;2,66;90;239,13;0,09;21,52;217,61;93,57
Actuals;14841;31-3-2012;White Leaf (WL8);ST585;-95,030017;39,6695944;CT510;SAINT JOSEPH;PDS75;2,82;50;140,92;0,05;7,05;133,87;58,90
Actuals;15724;30-1-2012;White Leaf (WL8);ST585;-95,030017;39,6695944;CT510;SAINT JOSEPH;PDS75;2,37;34;80,68;0,07;5,76;74,92;3,19
Actuals;19045;21-6-2014;Hollywood Store (HS16);ST913;-76,6448443;39,34377568;CT36;BALTIMORE;PDS72;3,11;260;808,39;0,26;210,18;598,21;221,34
Actuals;7612;17-1-2014;Hollywood Store (HS16);ST913;-76,6448443;39,34377568;CT36;BALTIMORE;PDS54;4,21;214;901,17;0,21;192,85;708,32;42,50
Actuals;10952;3-4-2013;Hollywood Store (HS16);ST913;-76,6448443;39,34377568;CT36;BALTIMORE;PDS54;2,59;230;596,44;0,23;137,18;459,26;215,85
Actuals;25536;30-8-2012;Hollywood Store (HS16);ST913;-76,6448443;39,34377568;CT36;BALTIMORE;PDS75;4,54;378;1716,92;0,38;649,42;1067,50;85,40
Actuals;5672;5-6-2014;Hollywood Store (HS15);ST908;-77,1084071;39,33348187;CT205;GAITHERSBURG;PDS54;2,30;60;138,23;0,06;8,29;129,94;40,28
Actuals;6880;6-3-2014;Hollywood Store (HS15);ST908;-77,1084071;39,33348187;CT205;GAITHERSBURG;PDS72;3,95;50;197,40;0,05;9,87;187,53;63,76
Actuals;11984;8-9-2012;Hollywood Store (HS15);ST908;-77,1084071;39,33348187;CT205;GAITHERSBURG;PDS54;4,13;250;1032,30;0,25;258,08;774,23;193,56
Actuals;15360;27-8-2012;Hollywood Store (HS15);ST908;-77,1084071;39,33348187;CT205;GAITHERSBURG;PDS75;3,65;320;1169,55;0,32;374,26;795,29;206,78
Actuals;27255;16-7-2012;Hollywood Store (HS15);ST908;-77,1084071;39,33348187;CT205;GAITHERSBURG;PDS75;2,59;210;544,57;0,21;114,36;430,21;193,60
Actuals;14378;10-5-2012;Hollywood Store (HS15);ST908;-77,1084071;39,33348187;CT205;GAITHERSBURG;PDS54;3,59;230;826,49;0,23;190,09;636,40;159,10
Actuals;1468;17-3-2012;Hollywood Store (HS15);ST908;-77,1084071;39,33348187;CT205;GAITHERSBURG;PDS75;2,82;20;56,37;0,02;1,13;55,24;24,31
Actuals;3837;4-10-2014;Hollywood Store (HS14);ST906;-77,0643595;39,16648588;CT283;KENSINGTON;PDS56;2,59;260;674,23;0,26;175,30;498,93;234,50
Actuals;24697;9-3-2013;Hollywood Store (HS14);ST906;-77,0643595;39,16648588;CT283;KENSINGTON;PDS72;3,17;150;474,81;0,15;71,22;403,59;133,19
Actuals;23353;10-8-2013;Forage (F5);ST903;-77,0029424;38,95299981;CT543;SILVER SPRING;PDS56;5,56;120;666,91;0,12;80,03;586,88;240,62
Actuals;15904;17-1-2012;Forage (F5);ST903;-77,0029424;38,95299981;CT543;SILVER SPRING;PDS72;2,51;153;384,22;0,15;58,71;325,52;55,34
Actuals;17842;7-9-2014;Monkey Treehouse (MT2);ST284;-98,8998679;38,33809152;CT220;GREAT BEND;PDS54;2,86;142;405,53;0,14;57,46;348,06;83,54
Actuals;5477;21-8-2014;Monkey Treehouse (MT2);ST284;-98,8998679;38,33809152;CT220;GREAT BEND;PDS75;3,73;312;1163,12;0,31;362,89;800,23;144,04
Actuals;18520;25-7-2014;Monkey Treehouse (MT2);ST284;-98,8998679;38,33809152;CT220;GREAT BEND;PDS72;2,19;356;780,62;0,36;278,21;502,40;100,48
Actuals;20100;27-3-2014;Monkey Treehouse (MT2);ST284;-98,8998679;38,33809152;CT220;GREAT BEND;PDS54;3,19;72;229,46;0,07;16,52;212,94;66,01
Actuals;8342;27-9-2013;Monkey Treehouse (MT2);ST284;-98,8998679;38,33809152;CT220;GREAT BEND;PDS75;3,59;330;1184,18;0,33;390,78;793,40;238,02
Actuals;12960;16-9-2012;Monkey Treehouse (MT2);ST284;-98,8998679;38,33809152;CT220;GREAT BEND;PDS56;3,45;260;896,57;0,26;233,11;663,46;225,58
Actuals;14324;18-5-2012;Monkey Treehouse (MT2);ST284;-98,8998679;38,33809152;CT220;GREAT BEND;PDS75;3,00;270;809,66;0,27;218,61;591,05;265,97
Actuals;24785;28-2-2013;T.R.N. (TRN8);ST48;-122,2034996;37,89470277;CT520;SAN FRANCISCO;PDS56;5,56;10;55,58;0,01;0,56;55,02;23,11
Actuals;14606;21-4-2012;T.R.N. (TRN8);ST48;-122,2034996;37,89470277;CT520;SAN FRANCISCO;PDS56;3,09;360;1111,94;0,36;400,07;711,86;263,39
Actuals;17109;26-10-2014;Superstars Inc. (SUP3);ST39;-121,992784;37,54870417;CT569;SUNNYVALE;PDS75;3,70;404;1495,31;0,40;603,80;891,50;160,47
Actuals;3965;29-9-2014;Superstars Inc. (SUP3);ST39;-121,992784;37,54870417;CT569;SUNNYVALE;PDS75;3,17;92;291,22;0,09;26,70;264,51;60,84
Actuals;5777;28-5-2014;Superstars Inc. (SUP3);ST39;-121,992784;37,54870417;CT569;SUNNYVALE;PDS75;2,30;60;138,23;0,06;8,29;129,94;36,38
Actuals;11062;20-3-2013;Superstars Inc. (SUP3);ST39;-121,992784;37,54870417;CT569;SUNNYVALE;PDS75;2,30;40;92,16;0,04;3,69;88,47;30,08
Actuals;2214;26-9-2012;Superstars Inc. (SUP3);ST39;-121,992784;37,54870417;CT569;SUNNYVALE;PDS56;3,73;332;1237,68;0,33;410,91;826,77;198,42
Actuals;14421;7-5-2012;Superstars Inc. (SUP3);ST39;-121,992784;37,54870417;CT569;SUNNYVALE;PDS54;5,67;122;691,59;0,12;84,17;607,42;218,67
Actuals;940;7-9-2012;Tammers (TAM3);ST10;-122,4292455;37,50588252;CT548;SOUTH SAN FRANCISCO;PDS54;2,30;500;1151,95;0,10;115,20;1036,76;373,23
Actuals;18942;24-9-2014;Owens (Ow7);ST820;-80,7452591;35,80657202;CT561;STATESVILLE;PDS56;3,09;400;1235,48;0,40;493,95;741,54;311,45
Actuals;21706;13-12-2013;Owens (Ow7);ST820;-80,7452591;35,80657202;CT561;STATESVILLE;PDS72;3,00;330;989,59;0,33;326,56;663,02;331,51
Actuals;9844;5-8-2013;Owens (Ow7);ST820;-80,7452591;35,80657202;CT561;STATESVILLE;PDS54;3,08;165;508,53;0,17;83,94;424,60;72,18
Actuals;10311;2-7-2013;Owens (Ow7);ST820;-80,7452591;35,80657202;CT561;STATESVILLE;PDS54;3,09;290;895,73;0,29;259,58;636,14;254,46
Actuals;15737;29-1-2012;Owens (Ow7);ST820;-80,7452591;35,80657202;CT561;STATESVILLE;PDS75;3,02;208;627,63;0,21;130,42;497,21;149,16
Actuals;2628;28-12-2014;Hollywood Store (HS2);ST722;-84,2625029;35,74184617;CT293;KNOXVILLE;PDS75;3,17;160;506,47;0,16;81,03;425,43;106,36
Actuals;4588;17-8-2014;Hollywood Store (HS2);ST722;-84,2625029;35,74184617;CT293;KNOXVILLE;PDS75;3,33;300;999,98;0,30;299,99;699,99;244,99
Actuals;5074;16-7-2014;Hollywood Store (HS2);ST722;-84,2625029;35,74184617;CT293;KNOXVILLE;PDS56;3,00;230;689,71;0,23;158,63;531,08;270,85
Actuals;19742;21-4-2014;Hollywood Store (HS2);ST722;-84,2625029;35,74184617;CT293;KNOXVILLE;PDS54;2,82;70;197,29;0,07;13,81;183,48;73,39
Actuals;20116;26-3-2014;Hollywood Store (HS2);ST722;-84,2625029;35,74184617;CT293;KNOXVILLE;PDS72;2,82;68;191,65;0,07;13,03;178,62;73,23
Actuals;12016;29-11-2012;Hollywood Store (HS2);ST722;-84,2625029;35,74184617;CT293;KNOXVILLE;PDS75;5,56;60;333,46;0,06;20,01;313,45;137,92
Actuals;16067;3-1-2012;Hollywood Store (HS2);ST722;-84,2625029;35,74184617;CT293;KNOXVILLE;PDS54;2,78;274;761,40;0,27;208,62;552,78;199,00
Actuals;3811;6-10-2014;Tammers (TAM6);ST591;-90,0638035;34,8378852;CT251;HORN LAKE;PDS54;3,26;262;855,29;0,26;223,66;631,63;176,86
Actuals;7073;25-2-2014;Tammers (TAM6);ST591;-90,0638035;34,8378852;CT251;HORN LAKE;PDS75;2,82;40;112,74;0,04;4,51;108,23;50,87
Actuals;8035;20-12-2013;Tammers (TAM6);ST591;-90,0638035;34,8378852;CT251;HORN LAKE;PDS75;3,00;300;899,62;0,30;269,89;629,74;270,79
